datetime,date,hour,weekday,weekday_name,is_weekend,month,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
2024-03-11 20:00:00,2024-03-11,20,0,Monday,0,3,Suburb-East,Mall,Cappuccino,Hot,4.5,3.0,13.5,3715,22.3,0
2024-03-12 06:00:00,2024-03-12,6,1,Tuesday,0,3,Downtown,Standalone,Latte,Hot,4.0,1.0,4.0,1650,-8.1,1
2024-03-12 06:00:00,2024-03-12,6,1,Tuesday,0,3,Downtown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,3199,0.5,0
2024-03-12 06:00:00,2024-03-12,6,1,Tuesday,0,3,Midtown,Standalone,Tea,Hot,2.5,1.0,2.5,2166,-1.4,0
2024-03-12 07:00:00,2024-03-12,7,1,Tuesday,0,3,Suburb-West,Standalone,Iced Latte,Cold,4.5,1.0,4.5,1444,10.6,1
2024-03-12 07:00:00,2024-03-12,7,1,Tuesday,0,3,Uptown,Mall,Latte,Hot,4.0,3.0,12.0,3272,5.9,1
2024-03-12 08:00:00,2024-03-12,8,1,Tuesday,0,3,Uptown,Mall,Espresso,Hot,3.0,3.0,9.0,2920,25.0,0
2024-03-12 08:00:00,2024-03-12,8,1,Tuesday,0,3,Uptown,Mall,Espresso,Hot,3.0,3.0,9.0,4412,8.0,0
2024-03-12 08:00:00,2024-03-12,8,1,Tuesday,0,3,Downtown,Standalone,Cold Brew,Cold,4.0,2.0,8.0,2785,8.2,0
2024-03-12 08:00:00,2024-03-12,8,1,Tuesday,0,3,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,3445,7.4,1
2024-03-12 08:00:00,2024-03-12,8,1,Tuesday,0,3,Suburb-West,Standalone,Cold Brew,Cold,4.0,3.0,12.0,4147,13.7,0
2024-03-12 09:00:00,2024-03-12,9,1,Tuesday,0,3,Downtown,Standalone,Espresso,Hot,3.0,3.0,9.0,4885,0.9,0
2024-03-12 09:00:00,2024-03-12,9,1,Tuesday,0,3,Uptown,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,2892,5.2,0
2024-03-12 09:00:00,2024-03-12,9,1,Tuesday,0,3,Downtown,Standalone,Tea,Hot,2.5,3.0,7.5,2556,23.3,0
2024-03-12 09:00:00,2024-03-12,9,1,Tuesday,0,3,Suburb-West,Mall,Latte,Hot,4.0,1.0,4.0,1922,18.4,0
2024-03-12 09:00:00,2024-03-12,9,1,Tuesday,0,3,Midtown,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,1103,21.9,1
2024-03-12 09:00:00,2024-03-12,9,1,Tuesday,0,3,Uptown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,3280,10.2,0
2024-03-12 10:00:00,2024-03-12,10,1,Tuesday,0,3,Midtown,Standalone,Espresso,Hot,3.0,2.0,6.0,1456,-2.7,0
2024-03-12 10:00:00,2024-03-12,10,1,Tuesday,0,3,Suburb-West,Drive-Thru,Espresso,Hot,3.0,1.0,3.0,3533,10.1,1
2024-03-12 10:00:00,2024-03-12,10,1,Tuesday,0,3,Midtown,Mall,Frappuccino,Cold,5.0,2.0,10.0,1157,-0.3,0
2024-03-12 11:00:00,2024-03-12,11,1,Tuesday,0,3,Uptown,Mall,Espresso,Hot,3.0,2.0,6.0,2561,0.1,0
2024-03-12 11:00:00,2024-03-12,11,1,Tuesday,0,3,Suburb-East,Drive-Thru,Latte,Hot,4.0,1.0,4.0,4510,-8.1,0
2024-03-12 11:00:00,2024-03-12,11,1,Tuesday,0,3,Downtown,Standalone,Latte,Hot,4.0,1.0,4.0,1081,-2.7,0
2024-03-12 11:00:00,2024-03-12,11,1,Tuesday,0,3,Suburb-West,Standalone,Tea,Hot,2.5,1.0,2.5,2156,27.7,0
2024-03-12 11:00:00,2024-03-12,11,1,Tuesday,0,3,Suburb-East,Standalone,Cold Brew,Cold,4.0,3.0,12.0,3797,20.7,0
2024-03-12 12:00:00,2024-03-12,12,1,Tuesday,0,3,Midtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,2962,8.7,1
2024-03-12 12:00:00,2024-03-12,12,1,Tuesday,0,3,Suburb-East,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,1916,-4.8,0
2024-03-12 12:00:00,2024-03-12,12,1,Tuesday,0,3,Uptown,Standalone,Tea,Hot,2.5,2.0,5.0,2053,-1.0,1
2024-03-12 12:00:00,2024-03-12,12,1,Tuesday,0,3,Downtown,Mall,Tea,Hot,2.5,2.0,5.0,4299,10.3,0
2024-03-12 12:00:00,2024-03-12,12,1,Tuesday,0,3,Suburb-East,Mall,Tea,Hot,2.5,1.0,2.5,3910,8.0,1
2024-03-12 13:00:00,2024-03-12,13,1,Tuesday,0,3,Suburb-East,Mall,Cappuccino,Hot,4.5,3.0,13.5,4441,14.9,0
2024-03-12 13:00:00,2024-03-12,13,1,Tuesday,0,3,Suburb-East,Drive-Thru,Tea,Hot,2.5,3.0,7.5,4619,0.7,0
2024-03-12 13:00:00,2024-03-12,13,1,Tuesday,0,3,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,1.0,3.5,4900,-0.8,0
2024-03-12 13:00:00,2024-03-12,13,1,Tuesday,0,3,Midtown,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,3725,9.6,0
2024-03-12 13:00:00,2024-03-12,13,1,Tuesday,0,3,Suburb-West,Mall,Cold Brew,Cold,4.0,1.0,4.0,2007,4.2,0
2024-03-12 13:00:00,2024-03-12,13,1,Tuesday,0,3,Suburb-West,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,4883,5.2,1
2024-03-12 14:00:00,2024-03-12,14,1,Tuesday,0,3,Suburb-West,Standalone,Frappuccino,Cold,5.0,3.0,15.0,4687,-8.7,0
2024-03-12 14:00:00,2024-03-12,14,1,Tuesday,0,3,Midtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,1874,4.3,0
2024-03-12 14:00:00,2024-03-12,14,1,Tuesday,0,3,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,2230,11.1,1
2024-03-12 15:00:00,2024-03-12,15,1,Tuesday,0,3,Suburb-East,Drive-Thru,Espresso,Hot,3.0,1.0,3.0,1816,18.0,0
2024-03-12 15:00:00,2024-03-12,15,1,Tuesday,0,3,Uptown,Mall,Tea,Hot,2.5,1.0,2.5,4838,21.9,0
2024-03-12 15:00:00,2024-03-12,15,1,Tuesday,0,3,Suburb-East,Drive-Thru,Espresso,Hot,3.0,1.0,3.0,3842,1.9,0
2024-03-12 16:00:00,2024-03-12,16,1,Tuesday,0,3,Uptown,Mall,Iced Latte,Cold,4.5,3.0,13.5,4055,15.1,0
2024-03-12 16:00:00,2024-03-12,16,1,Tuesday,0,3,Suburb-East,Standalone,Cold Brew,Cold,4.0,2.0,8.0,1617,12.0,0
2024-03-12 17:00:00,2024-03-12,17,1,Tuesday,0,3,Uptown,Standalone,Cappuccino,Hot,4.5,2.0,9.0,4123,19.7,1
2024-03-12 17:00:00,2024-03-12,17,1,Tuesday,0,3,Suburb-West,Mall,Espresso,Hot,3.0,3.0,9.0,3769,17.9,0
2024-03-12 17:00:00,2024-03-12,17,1,Tuesday,0,3,Downtown,Mall,Espresso,Hot,3.0,3.0,9.0,1035,16.2,1
2024-03-12 17:00:00,2024-03-12,17,1,Tuesday,0,3,Midtown,Standalone,Latte,Hot,4.0,3.0,12.0,2283,3.3,1
2024-03-12 18:00:00,2024-03-12,18,1,Tuesday,0,3,Uptown,Mall,Cappuccino,Hot,4.5,3.0,13.5,4923,7.9,0
2024-03-12 19:00:00,2024-03-12,19,1,Tuesday,0,3,Midtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,3389,5.6,1
2024-03-12 19:00:00,2024-03-12,19,1,Tuesday,0,3,Suburb-East,Standalone,Frappuccino,Cold,5.0,3.0,15.0,3881,-2.3,0
2024-03-12 19:00:00,2024-03-12,19,1,Tuesday,0,3,Downtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,4689,1.9,1
2024-03-12 19:00:00,2024-03-12,19,1,Tuesday,0,3,Suburb-East,Standalone,Latte,Hot,4.0,1.0,4.0,3180,11.1,1
2024-03-12 20:00:00,2024-03-12,20,1,Tuesday,0,3,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,3866,23.9,1
2024-03-12 20:00:00,2024-03-12,20,1,Tuesday,0,3,Uptown,Standalone,Latte,Hot,4.0,3.0,12.0,3719,6.2,1
2024-03-13 06:00:00,2024-03-13,6,2,Wednesday,0,3,Downtown,Standalone,Espresso,Hot,3.0,1.0,3.0,1555,20.8,1
2024-03-13 07:00:00,2024-03-13,7,2,Wednesday,0,3,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,1698,9.7,1
2024-03-13 07:00:00,2024-03-13,7,2,Wednesday,0,3,Midtown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,3395,14.7,0
2024-03-13 08:00:00,2024-03-13,8,2,Wednesday,0,3,Downtown,Standalone,Hot Chocolate,Hot,3.5,2.0,7.0,4877,4.6,0
2024-03-13 08:00:00,2024-03-13,8,2,Wednesday,0,3,Midtown,Mall,Latte,Hot,4.0,2.0,8.0,4631,11.8,0
2024-03-13 09:00:00,2024-03-13,9,2,Wednesday,0,3,Uptown,Mall,Iced Latte,Cold,4.5,2.0,9.0,3774,-0.4,0
2024-03-13 09:00:00,2024-03-13,9,2,Wednesday,0,3,Downtown,Standalone,Cold Brew,Cold,4.0,2.0,8.0,4938,10.0,0
2024-03-13 09:00:00,2024-03-13,9,2,Wednesday,0,3,Downtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,3469,7.5,1
2024-03-13 10:00:00,2024-03-13,10,2,Wednesday,0,3,Downtown,Standalone,Tea,Hot,2.5,3.0,7.5,1692,25.1,0
2024-03-13 10:00:00,2024-03-13,10,2,Wednesday,0,3,Uptown,Mall,Iced Latte,Cold,4.5,2.0,9.0,3131,22.1,1
2024-03-13 10:00:00,2024-03-13,10,2,Wednesday,0,3,Suburb-East,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,4710,18.8,0
2024-03-13 11:00:00,2024-03-13,11,2,Wednesday,0,3,Uptown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,2077,13.1,0
2024-03-13 11:00:00,2024-03-13,11,2,Wednesday,0,3,Midtown,Drive-Thru,Espresso,Hot,3.0,2.0,6.0,2117,5.3,1
2024-03-13 11:00:00,2024-03-13,11,2,Wednesday,0,3,Suburb-East,Mall,Latte,Hot,4.0,2.0,8.0,2363,21.2,0
2024-03-13 12:00:00,2024-03-13,12,2,Wednesday,0,3,Suburb-West,Standalone,Espresso,Hot,3.0,3.0,9.0,4009,27.5,0
2024-03-13 12:00:00,2024-03-13,12,2,Wednesday,0,3,Suburb-East,Standalone,Cold Brew,Cold,4.0,2.0,8.0,4704,22.1,0
2024-03-13 12:00:00,2024-03-13,12,2,Wednesday,0,3,Downtown,Standalone,Iced Latte,Cold,4.5,1.0,4.5,3854,17.5,0
2024-03-13 12:00:00,2024-03-13,12,2,Wednesday,0,3,Suburb-West,Mall,Tea,Hot,2.5,2.0,5.0,2667,3.5,1
2024-03-13 13:00:00,2024-03-13,13,2,Wednesday,0,3,Midtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,3262,5.7,0
2024-03-13 13:00:00,2024-03-13,13,2,Wednesday,0,3,Midtown,Drive-Thru,Latte,Hot,4.0,3.0,12.0,4741,1.9,0
2024-03-13 13:00:00,2024-03-13,13,2,Wednesday,0,3,Downtown,Mall,Frappuccino,Cold,5.0,1.0,5.0,4528,23.9,0
2024-03-13 13:00:00,2024-03-13,13,2,Wednesday,0,3,Downtown,Mall,Cappuccino,Hot,4.5,1.0,4.5,4302,9.9,1
2024-03-13 13:00:00,2024-03-13,13,2,Wednesday,0,3,Downtown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,2529,10.4,0
2024-03-13 14:00:00,2024-03-13,14,2,Wednesday,0,3,Uptown,Drive-Thru,Latte,Hot,4.0,1.0,4.0,4537,26.9,0
2024-03-13 14:00:00,2024-03-13,14,2,Wednesday,0,3,Downtown,Mall,Frappuccino,Cold,5.0,3.0,15.0,4564,5.3,1
2024-03-13 14:00:00,2024-03-13,14,2,Wednesday,0,3,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,3584,2.9,1
2024-03-13 16:00:00,2024-03-13,16,2,Wednesday,0,3,Downtown,Mall,Latte,Hot,4.0,1.0,4.0,1230,4.9,1
2024-03-13 16:00:00,2024-03-13,16,2,Wednesday,0,3,Downtown,Mall,Cappuccino,Hot,4.5,3.0,13.5,1375,12.4,1
2024-03-13 16:00:00,2024-03-13,16,2,Wednesday,0,3,Downtown,Mall,Tea,Hot,2.5,3.0,7.5,4242,-7.5,0
2024-03-13 16:00:00,2024-03-13,16,2,Wednesday,0,3,Downtown,Drive-Thru,Latte,Hot,4.0,3.0,12.0,2584,12.8,0
2024-03-13 17:00:00,2024-03-13,17,2,Wednesday,0,3,Uptown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,4348,6.3,0
2024-03-13 17:00:00,2024-03-13,17,2,Wednesday,0,3,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,3.0,13.5,2921,20.4,0
2024-03-13 17:00:00,2024-03-13,17,2,Wednesday,0,3,Suburb-West,Mall,Espresso,Hot,3.0,1.0,3.0,2812,3.0,0
2024-03-13 17:00:00,2024-03-13,17,2,Wednesday,0,3,Downtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,4990,24.7,0
2024-03-13 18:00:00,2024-03-13,18,2,Wednesday,0,3,Suburb-West,Mall,Cold Brew,Cold,4.0,3.0,12.0,3867,16.6,0
2024-03-13 18:00:00,2024-03-13,18,2,Wednesday,0,3,Uptown,Mall,Cappuccino,Hot,4.5,2.0,9.0,4475,-4.3,0
2024-03-13 18:00:00,2024-03-13,18,2,Wednesday,0,3,Uptown,Standalone,Tea,Hot,2.5,1.0,2.5,3602,-5.6,1
2024-03-13 18:00:00,2024-03-13,18,2,Wednesday,0,3,Suburb-West,Mall,Tea,Hot,2.5,3.0,7.5,3075,17.3,0
2024-03-13 18:00:00,2024-03-13,18,2,Wednesday,0,3,Suburb-East,Mall,Iced Latte,Cold,4.5,1.0,4.5,4377,-2.1,0
2024-03-13 18:00:00,2024-03-13,18,2,Wednesday,0,3,Suburb-West,Drive-Thru,Espresso,Hot,3.0,2.0,6.0,3682,0.1,1
2024-03-13 19:00:00,2024-03-13,19,2,Wednesday,0,3,Midtown,Mall,Iced Latte,Cold,4.5,1.0,4.5,4089,-2.2,0
2024-03-13 19:00:00,2024-03-13,19,2,Wednesday,0,3,Downtown,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,2409,-13.7,1
2024-03-13 20:00:00,2024-03-13,20,2,Wednesday,0,3,Suburb-West,Drive-Thru,Tea,Hot,2.5,1.0,2.5,1327,30.1,0
2024-03-13 20:00:00,2024-03-13,20,2,Wednesday,0,3,Suburb-East,Standalone,Espresso,Hot,3.0,2.0,6.0,4048,-0.4,0
2024-03-13 20:00:00,2024-03-13,20,2,Wednesday,0,3,Suburb-West,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,3859,14.0,0
2024-03-13 20:00:00,2024-03-13,20,2,Wednesday,0,3,Downtown,Standalone,Iced Latte,Cold,4.5,3.0,13.5,3978,3.1,1
2024-03-14 06:00:00,2024-03-14,6,3,Thursday,0,3,Midtown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,2517,11.7,0
2024-03-14 06:00:00,2024-03-14,6,3,Thursday,0,3,Midtown,Mall,Cold Brew,Cold,4.0,2.0,8.0,1934,15.9,0
2024-03-14 06:00:00,2024-03-14,6,3,Thursday,0,3,Midtown,Standalone,Tea,Hot,2.5,2.0,5.0,2904,4.7,1
2024-03-14 06:00:00,2024-03-14,6,3,Thursday,0,3,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,2.0,7.0,4558,6.1,1
2024-03-14 06:00:00,2024-03-14,6,3,Thursday,0,3,Uptown,Standalone,Cappuccino,Hot,4.5,3.0,13.5,4022,11.1,1
2024-03-14 06:00:00,2024-03-14,6,3,Thursday,0,3,Downtown,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,4228,-2.6,0
2024-03-14 07:00:00,2024-03-14,7,3,Thursday,0,3,Uptown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,2497,1.4,0
2024-03-14 07:00:00,2024-03-14,7,3,Thursday,0,3,Uptown,Mall,Cappuccino,Hot,4.5,1.0,4.5,3428,21.4,1
2024-03-14 07:00:00,2024-03-14,7,3,Thursday,0,3,Downtown,Standalone,Espresso,Hot,3.0,1.0,3.0,2602,18.1,0
2024-03-14 08:00:00,2024-03-14,8,3,Thursday,0,3,Midtown,Mall,Cold Brew,Cold,4.0,2.0,8.0,1088,-19.4,0
2024-03-14 08:00:00,2024-03-14,8,3,Thursday,0,3,Midtown,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,1932,3.7,0
2024-03-14 09:00:00,2024-03-14,9,3,Thursday,0,3,Suburb-East,Mall,Tea,Hot,2.5,2.0,5.0,2782,-9.1,1
2024-03-14 09:00:00,2024-03-14,9,3,Thursday,0,3,Suburb-East,Mall,Espresso,Hot,3.0,3.0,9.0,2447,8.1,1
2024-03-14 09:00:00,2024-03-14,9,3,Thursday,0,3,Midtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,3489,20.3,0
2024-03-14 09:00:00,2024-03-14,9,3,Thursday,0,3,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,2.0,7.0,4291,8.4,0
2024-03-14 09:00:00,2024-03-14,9,3,Thursday,0,3,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,3586,20.9,0
2024-03-14 09:00:00,2024-03-14,9,3,Thursday,0,3,Midtown,Mall,Tea,Hot,2.5,1.0,2.5,3505,21.2,0
2024-03-14 10:00:00,2024-03-14,10,3,Thursday,0,3,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,2397,12.3,1
2024-03-14 10:00:00,2024-03-14,10,3,Thursday,0,3,Uptown,Mall,Frappuccino,Cold,5.0,3.0,15.0,3315,11.0,1
2024-03-14 10:00:00,2024-03-14,10,3,Thursday,0,3,Downtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,2515,15.0,0
2024-03-14 11:00:00,2024-03-14,11,3,Thursday,0,3,Midtown,Standalone,Cold Brew,Cold,4.0,1.0,4.0,4727,8.1,1
2024-03-14 11:00:00,2024-03-14,11,3,Thursday,0,3,Suburb-East,Standalone,Iced Latte,Cold,4.5,3.0,13.5,3273,18.4,0
2024-03-14 12:00:00,2024-03-14,12,3,Thursday,0,3,Uptown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,4954,24.4,0
2024-03-14 12:00:00,2024-03-14,12,3,Thursday,0,3,Suburb-West,Mall,Cold Brew,Cold,4.0,3.0,12.0,3900,-8.7,0
2024-03-14 12:00:00,2024-03-14,12,3,Thursday,0,3,Uptown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,3307,10.7,0
2024-03-14 13:00:00,2024-03-14,13,3,Thursday,0,3,Midtown,Drive-Thru,Latte,Hot,4.0,2.0,8.0,2573,26.6,1
2024-03-14 13:00:00,2024-03-14,13,3,Thursday,0,3,Midtown,Drive-Thru,Latte,Hot,4.0,3.0,12.0,3167,11.4,0
2024-03-14 14:00:00,2024-03-14,14,3,Thursday,0,3,Midtown,Mall,Latte,Hot,4.0,2.0,8.0,2841,10.1,0
2024-03-14 14:00:00,2024-03-14,14,3,Thursday,0,3,Midtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,2490,5.2,1
2024-03-14 14:00:00,2024-03-14,14,3,Thursday,0,3,Suburb-East,Standalone,Cold Brew,Cold,4.0,1.0,4.0,1914,18.1,0
2024-03-14 15:00:00,2024-03-14,15,3,Thursday,0,3,Midtown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,3301,10.9,0
2024-03-14 15:00:00,2024-03-14,15,3,Thursday,0,3,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,2286,9.8,0
2024-03-14 15:00:00,2024-03-14,15,3,Thursday,0,3,Uptown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,4922,24.0,1
2024-03-14 15:00:00,2024-03-14,15,3,Thursday,0,3,Downtown,Mall,Iced Latte,Cold,4.5,2.0,9.0,4004,35.3,0
2024-03-14 16:00:00,2024-03-14,16,3,Thursday,0,3,Suburb-West,Standalone,Iced Latte,Cold,4.5,3.0,13.5,2016,13.8,1
2024-03-14 16:00:00,2024-03-14,16,3,Thursday,0,3,Downtown,Standalone,Iced Latte,Cold,4.5,3.0,13.5,2069,5.1,0
2024-03-14 17:00:00,2024-03-14,17,3,Thursday,0,3,Downtown,Standalone,Espresso,Hot,3.0,2.0,6.0,3669,31.9,0
2024-03-14 17:00:00,2024-03-14,17,3,Thursday,0,3,Downtown,Mall,Frappuccino,Cold,5.0,2.0,10.0,2904,19.6,1
2024-03-14 17:00:00,2024-03-14,17,3,Thursday,0,3,Suburb-East,Standalone,Tea,Hot,2.5,2.0,5.0,3274,-3.9,0
2024-03-14 18:00:00,2024-03-14,18,3,Thursday,0,3,Midtown,Standalone,Latte,Hot,4.0,1.0,4.0,4837,8.8,0
2024-03-14 18:00:00,2024-03-14,18,3,Thursday,0,3,Uptown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,2166,13.7,0
2024-03-14 18:00:00,2024-03-14,18,3,Thursday,0,3,Midtown,Standalone,Espresso,Hot,3.0,3.0,9.0,1507,15.6,0
2024-03-14 18:00:00,2024-03-14,18,3,Thursday,0,3,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,2510,7.0,0
2024-03-14 19:00:00,2024-03-14,19,3,Thursday,0,3,Suburb-East,Standalone,Espresso,Hot,3.0,2.0,6.0,3575,14.9,0
2024-03-14 19:00:00,2024-03-14,19,3,Thursday,0,3,Suburb-East,Mall,Cappuccino,Hot,4.5,1.0,4.5,2337,7.7,0
2024-03-14 19:00:00,2024-03-14,19,3,Thursday,0,3,Midtown,Mall,Frappuccino,Cold,5.0,2.0,10.0,3316,10.0,1
2024-03-14 19:00:00,2024-03-14,19,3,Thursday,0,3,Suburb-West,Mall,Espresso,Hot,3.0,3.0,9.0,3960,-6.0,1
2024-03-14 20:00:00,2024-03-14,20,3,Thursday,0,3,Suburb-East,Mall,Latte,Hot,4.0,2.0,8.0,4796,1.6,0
2024-03-15 06:00:00,2024-03-15,6,4,Friday,0,3,Downtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,4850,14.0,1
2024-03-15 06:00:00,2024-03-15,6,4,Friday,0,3,Midtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,2385,8.8,0
2024-03-15 06:00:00,2024-03-15,6,4,Friday,0,3,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,2640,18.1,0
2024-03-15 07:00:00,2024-03-15,7,4,Friday,0,3,Suburb-East,Mall,Tea,Hot,2.5,2.0,5.0,3845,18.3,0
2024-03-15 07:00:00,2024-03-15,7,4,Friday,0,3,Uptown,Standalone,Hot Chocolate,Hot,3.5,2.0,7.0,1651,12.3,0
2024-03-15 07:00:00,2024-03-15,7,4,Friday,0,3,Uptown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,1231,21.6,0
2024-03-15 07:00:00,2024-03-15,7,4,Friday,0,3,Downtown,Mall,Espresso,Hot,3.0,3.0,9.0,3633,8.9,1
2024-03-15 07:00:00,2024-03-15,7,4,Friday,0,3,Suburb-East,Mall,Espresso,Hot,3.0,2.0,6.0,1172,17.1,0
2024-03-15 08:00:00,2024-03-15,8,4,Friday,0,3,Uptown,Standalone,Cappuccino,Hot,4.5,1.0,4.5,3050,28.5,0
2024-03-15 08:00:00,2024-03-15,8,4,Friday,0,3,Suburb-East,Standalone,Espresso,Hot,3.0,2.0,6.0,3089,0.6,1
2024-03-15 08:00:00,2024-03-15,8,4,Friday,0,3,Downtown,Mall,Tea,Hot,2.5,2.0,5.0,3252,4.2,0
2024-03-15 08:00:00,2024-03-15,8,4,Friday,0,3,Suburb-West,Standalone,Espresso,Hot,3.0,1.0,3.0,1855,13.0,0
2024-03-15 08:00:00,2024-03-15,8,4,Friday,0,3,Downtown,Standalone,Frappuccino,Cold,5.0,3.0,15.0,3874,6.8,0
2024-03-15 09:00:00,2024-03-15,9,4,Friday,0,3,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,3.0,13.5,2626,11.7,0
2024-03-15 09:00:00,2024-03-15,9,4,Friday,0,3,Downtown,Drive-Thru,Iced Latte,Cold,4.5,2.0,9.0,2088,16.1,0
2024-03-15 09:00:00,2024-03-15,9,4,Friday,0,3,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,3.0,13.5,4419,9.7,0
2024-03-15 09:00:00,2024-03-15,9,4,Friday,0,3,Midtown,Standalone,Frappuccino,Cold,5.0,2.0,10.0,1801,-3.4,0
2024-03-15 10:00:00,2024-03-15,10,4,Friday,0,3,Suburb-East,Mall,Latte,Hot,4.0,2.0,8.0,3664,4.5,0
2024-03-15 10:00:00,2024-03-15,10,4,Friday,0,3,Suburb-East,Mall,Tea,Hot,2.5,2.0,5.0,1838,16.4,0
2024-03-15 10:00:00,2024-03-15,10,4,Friday,0,3,Suburb-East,Mall,Latte,Hot,4.0,1.0,4.0,4042,4.3,1
2024-03-15 11:00:00,2024-03-15,11,4,Friday,0,3,Uptown,Mall,Iced Latte,Cold,4.5,2.0,9.0,4411,8.2,0
2024-03-15 11:00:00,2024-03-15,11,4,Friday,0,3,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,2478,4.1,0
2024-03-15 11:00:00,2024-03-15,11,4,Friday,0,3,Uptown,Standalone,Iced Latte,Cold,4.5,3.0,13.5,1888,21.9,0
2024-03-15 11:00:00,2024-03-15,11,4,Friday,0,3,Downtown,Standalone,Cold Brew,Cold,4.0,2.0,8.0,4397,1.0,0
2024-03-15 11:00:00,2024-03-15,11,4,Friday,0,3,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,4878,21.2,1
2024-03-15 12:00:00,2024-03-15,12,4,Friday,0,3,Midtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,2600,1.8,0
2024-03-15 12:00:00,2024-03-15,12,4,Friday,0,3,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,3297,11.0,0
2024-03-15 13:00:00,2024-03-15,13,4,Friday,0,3,Uptown,Mall,Latte,Hot,4.0,2.0,8.0,3524,15.9,0
2024-03-15 13:00:00,2024-03-15,13,4,Friday,0,3,Downtown,Standalone,Espresso,Hot,3.0,2.0,6.0,4510,1.4,0
2024-03-15 13:00:00,2024-03-15,13,4,Friday,0,3,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,2822,25.9,0
2024-03-15 14:00:00,2024-03-15,14,4,Friday,0,3,Uptown,Drive-Thru,Latte,Hot,4.0,1.0,4.0,1219,-0.6,0
2024-03-15 14:00:00,2024-03-15,14,4,Friday,0,3,Uptown,Mall,Tea,Hot,2.5,2.0,5.0,4038,13.1,1
2024-03-15 14:00:00,2024-03-15,14,4,Friday,0,3,Midtown,Mall,Tea,Hot,2.5,1.0,2.5,3677,9.4,0
2024-03-15 15:00:00,2024-03-15,15,4,Friday,0,3,Downtown,Mall,Iced Latte,Cold,4.5,3.0,13.5,1580,21.6,0
