datetime,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
08/03/24 07:00,Downtown,Drive-Thru,Latte,Hot,4,2,8,4970,25.4,0
08/03/24 08:00,Suburb-West,Mall,Latte,Hot,4,2,8,1667,7.4,1
08/03/24 08:00,Suburb-East,Standalone,Frappuccino,Cold,5,1,5,4070,24.8,1
08/03/24 08:00,Uptown,Standalone,Cold Brew,Cold,4,2,8,1371,11,1
08/03/24 10:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,2,9,3083,9,0
08/03/24 10:00,Downtown,Standalone,Espresso,Hot,3,1,3,2556,21.4,1
08/03/24 10:00,Downtown,Mall,Frappuccino,Cold,5,3,15,2476,14.2,1
08/03/24 10:00,Suburb-East,Mall,Iced Latte,Cold,4.5,2,9,1939,18.1,1
08/03/24 11:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3,10.5,1064,24.5,1
08/03/24 11:00,Midtown,Mall,Espresso,Hot,3,3,9,1576,3.4,1
08/03/24 11:00,Suburb-West,Mall,Espresso,Hot,3,3,9,1524,6.8,0
08/03/24 12:00,Suburb-East,Mall,Espresso,Hot,3,1,3,1250,23.4,0
08/03/24 12:00,Midtown,Mall,Frappuccino,Cold,5,3,15,3529,18.6,0
08/03/24 12:00,Suburb-East,Mall,Cappuccino,Hot,4.5,2,9,1715,3.6,1
08/03/24 12:00,Uptown,Mall,Frappuccino,Cold,5,1,5,4600,22.6,1
08/03/24 12:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,1835,14.3,0
08/03/24 13:00,Midtown,Mall,Iced Latte,Cold,4.5,2,9,3547,7.1,0
08/03/24 13:00,Midtown,Drive-Thru,Espresso,Hot,3,3,9,4640,-1.7,0
08/03/24 13:00,Uptown,Drive-Thru,Tea,Hot,2.5,1,2.5,1190,20.9,0
08/03/24 14:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,1,4.5,1647,40.9,0
08/03/24 14:00,Uptown,Mall,Latte,Hot,4,2,8,2719,6.6,1
08/03/24 14:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,2700,19,1
08/03/24 14:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,4509,17.1,0
08/03/24 14:00,Downtown,Standalone,Iced Latte,Cold,4.5,1,4.5,2950,0.3,0
08/03/24 14:00,Uptown,Drive-Thru,Frappuccino,Cold,5,3,15,3688,28.5,0
08/03/24 14:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,3018,5.8,1
08/03/24 14:00,Uptown,Mall,Cappuccino,Hot,4.5,3,13.5,1898,6.6,0
08/03/24 15:00,Uptown,Standalone,Latte,Hot,4,3,12,4044,-1.2,0
08/03/24 15:00,Midtown,Mall,Latte,Hot,4,2,8,2023,21.9,0
08/03/24 16:00,Midtown,Drive-Thru,Frappuccino,Cold,5,3,15,3910,0.6,1
08/03/24 16:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,2,9,4112,-13.7,1
08/03/24 17:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,1,5,3708,-0.2,0
08/03/24 18:00,Downtown,Mall,Tea,Hot,2.5,2,5,3588,25.2,0
08/03/24 18:00,Uptown,Mall,Espresso,Hot,3,3,9,1585,-11.4,0
08/03/24 19:00,Uptown,Standalone,Tea,Hot,2.5,1,2.5,2321,15.3,0
08/03/24 19:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,1,5,1769,10,0
08/03/24 19:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,2,7,1879,17.5,0
08/03/24 19:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1482,-10.1,1
08/03/24 19:00,Suburb-West,Mall,Frappuccino,Cold,5,2,10,2381,5.8,1
08/03/24 20:00,Midtown,Drive-Thru,Frappuccino,Cold,5,3,15,4305,16.3,1
08/03/24 20:00,Suburb-East,Drive-Thru,Latte,Hot,4,1,4,3736,19.4,1
08/03/24 20:00,Midtown,Drive-Thru,Latte,Hot,4,1,4,4202,17.6,0
09/03/24 06:00,Downtown,Standalone,Cappuccino,Hot,4.5,1,4.5,1387,-0.4,0
09/03/24 06:00,Downtown,Mall,Latte,Hot,4,3,12,3254,12.1,1
09/03/24 06:00,Midtown,Mall,Iced Latte,Cold,4.5,3,13.5,2853,5.2,0
09/03/24 07:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,2628,18.8,1
09/03/24 07:00,Uptown,Mall,Cappuccino,Hot,4.5,2,9,4440,-1.3,0
09/03/24 07:00,Uptown,Mall,Frappuccino,Cold,5,2,10,3152,18.9,0
09/03/24 07:00,Suburb-West,Drive-Thru,Espresso,Hot,3,2,6,4277,21.6,0
09/03/24 07:00,Uptown,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,2533,23.8,0
09/03/24 08:00,Uptown,Drive-Thru,Cold Brew,Cold,4,3,12,4453,13.8,1
09/03/24 08:00,Uptown,Mall,Tea,Hot,2.5,2,5,4515,24.3,0
09/03/24 09:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,1,4.5,2596,18.8,1
09/03/24 09:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3,10.5,2318,22.7,0
09/03/24 09:00,Downtown,Drive-Thru,Latte,Hot,4,2,8,2029,20.8,1
09/03/24 11:00,Midtown,Drive-Thru,Cold Brew,Cold,4,1,4,4780,5.1,1
09/03/24 11:00,Downtown,Mall,Espresso,Hot,3,3,9,4093,13.6,0
09/03/24 11:00,Suburb-East,Mall,Cappuccino,Hot,4.5,2,9,4131,29.6,1
09/03/24 11:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,2,9,3646,-5.5,0
09/03/24 12:00,Uptown,Mall,Cold Brew,Cold,4,3,12,4417,23.2,0
09/03/24 12:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,4656,6.6,0
09/03/24 12:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,1843,10.1,0
09/03/24 12:00,Midtown,Drive-Thru,Frappuccino,Cold,5,1,5,1044,37.1,0
09/03/24 12:00,Midtown,Standalone,Latte,Hot,4,1,4,4160,15.2,0
09/03/24 13:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,2223,3.7,1
09/03/24 13:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1629,16,0
09/03/24 14:00,Midtown,Standalone,Iced Latte,Cold,4.5,2,9,4889,16.8,1
09/03/24 14:00,Midtown,Drive-Thru,Latte,Hot,4,3,12,3567,6.3,0
09/03/24 14:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,4106,-11.6,0
09/03/24 14:00,Downtown,Drive-Thru,Latte,Hot,4,3,12,3997,3.7,0
09/03/24 14:00,Midtown,Standalone,Cold Brew,Cold,4,1,4,4560,18.1,1
09/03/24 14:00,Suburb-East,Standalone,Tea,Hot,2.5,3,7.5,1232,21.3,0
09/03/24 14:00,Midtown,Standalone,Iced Latte,Cold,4.5,3,13.5,3622,-8.9,0
09/03/24 15:00,Midtown,Drive-Thru,Frappuccino,Cold,5,3,15,1340,23.9,0
09/03/24 16:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,2,8,3399,14.2,0
09/03/24 16:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,1425,5,1
09/03/24 16:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,2,5,3484,5.7,0
09/03/24 17:00,Suburb-East,Drive-Thru,Espresso,Hot,3,3,9,3464,23.6,0
09/03/24 17:00,Downtown,Mall,Latte,Hot,4,3,12,1481,10.6,1
09/03/24 17:00,Midtown,Drive-Thru,Tea,Hot,2.5,3,7.5,4339,19.2,0
09/03/24 17:00,Downtown,Standalone,Frappuccino,Cold,5,2,10,3650,9.4,1
09/03/24 18:00,Suburb-West,Drive-Thru,Espresso,Hot,3,1,3,4851,21.3,0
09/03/24 19:00,Suburb-East,Mall,Espresso,Hot,3,1,3,1884,18.4,0
09/03/24 19:00,Midtown,Mall,Latte,Hot,4,1,4,2197,23.3,1
09/03/24 20:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,2,9,2468,-7.2,1
09/03/24 20:00,Midtown,Mall,Cold Brew,Cold,4,2,8,2133,11.2,0
10/03/24 06:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,2,7,3863,17.3,1
10/03/24 06:00,Uptown,Drive-Thru,Cold Brew,Cold,4,2,8,3287,18.6,1
10/03/24 07:00,Midtown,Mall,Tea,Hot,2.5,1,2.5,4085,11.2,0
10/03/24 07:00,Suburb-East,Drive-Thru,Latte,Hot,4,3,12,2367,11.5,0
10/03/24 07:00,Uptown,Drive-Thru,Frappuccino,Cold,5,3,15,4394,3.7,0
10/03/24 07:00,Downtown,Drive-Thru,Tea,Hot,2.5,2,5,2281,4,0
10/03/24 08:00,Uptown,Drive-Thru,Tea,Hot,2.5,1,2.5,1828,-0.2,0
10/03/24 08:00,Suburb-East,Standalone,Frappuccino,Cold,5,1,5,2380,6.3,1
10/03/24 08:00,Uptown,Mall,Cappuccino,Hot,4.5,2,9,2322,8.1,0
10/03/24 08:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,2,9,4722,17.4,0
10/03/24 08:00,Suburb-West,Mall,Iced Latte,Cold,4.5,1,4.5,4099,0,0
10/03/24 08:00,Suburb-East,Drive-Thru,Latte,Hot,4,2,8,1813,31.9,0
10/03/24 08:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,2,5,4490,7.2,0
10/03/24 10:00,Midtown,Standalone,Frappuccino,Cold,5,2,10,2625,6.4,0
10/03/24 10:00,Downtown,Mall,Iced Latte,Cold,4.5,3,13.5,3512,8.8,0
10/03/24 10:00,Midtown,Mall,Cold Brew,Cold,4,3,12,2812,1.3,1
10/03/24 10:00,Suburb-West,Mall,Cappuccino,Hot,4.5,1,4.5,3734,3.5,1
10/03/24 11:00,Suburb-East,Mall,Cold Brew,Cold,4,1,4,4412,6.7,0
10/03/24 11:00,Uptown,Mall,Cold Brew,Cold,4,3,12,2803,-0.7,0
10/03/24 11:00,Uptown,Mall,Espresso,Hot,3,2,6,2215,7.9,0
10/03/24 11:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,4432,15.9,0
10/03/24 11:00,Suburb-West,Drive-Thru,Cold Brew,Cold,4,2,8,2688,-18.4,0
10/03/24 12:00,Suburb-West,Standalone,Tea,Hot,2.5,2,5,3569,17.6,0
10/03/24 12:00,Midtown,Standalone,Frappuccino,Cold,5,3,15,4290,21.7,1
10/03/24 12:00,Midtown,Mall,Frappuccino,Cold,5,1,5,4686,16.7,1
10/03/24 12:00,Midtown,Mall,Frappuccino,Cold,5,2,10,1315,17.1,1
10/03/24 13:00,Midtown,Mall,Cold Brew,Cold,4,1,4,4258,-0.5,0
10/03/24 13:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,3192,-2.6,0
10/03/24 13:00,Uptown,Drive-Thru,Frappuccino,Cold,5,3,15,3939,16.5,1
10/03/24 13:00,Uptown,Mall,Hot Chocolate,Hot,3.5,2,7,2102,14.8,0
10/03/24 14:00,Suburb-East,Mall,Hot Chocolate,Hot,3.5,3,10.5,3036,11.2,0
10/03/24 14:00,Uptown,Drive-Thru,Espresso,Hot,3,3,9,3293,15.2,0
10/03/24 14:00,Downtown,Mall,Frappuccino,Cold,5,3,15,2952,7.9,1
10/03/24 14:00,Downtown,Standalone,Frappuccino,Cold,5,2,10,1267,23.2,1
10/03/24 14:00,Suburb-West,Mall,Iced Latte,Cold,4.5,1,4.5,4880,23.3,1
10/03/24 14:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,1,3.5,2764,8.8,1
10/03/24 15:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,2,8,3710,13.9,0
10/03/24 15:00,Midtown,Drive-Thru,Frappuccino,Cold,5,3,15,1952,-1.7,0
10/03/24 15:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,4138,22.6,0
10/03/24 15:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,1,5,4533,16.9,0
10/03/24 15:00,Downtown,Mall,Frappuccino,Cold,5,3,15,3406,17.7,0
10/03/24 16:00,Suburb-West,Mall,Latte,Hot,4,3,12,3169,26.1,0
10/03/24 19:00,Uptown,Mall,Cold Brew,Cold,4,2,8,3463,24.5,1
10/03/24 20:00,Uptown,Drive-Thru,Espresso,Hot,3,3,9,3659,16,1
10/03/24 20:00,Downtown,Standalone,Frappuccino,Cold,5,3,15,1364,-0.6,0
11/03/24 06:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,1,2.5,4296,19.7,0
11/03/24 06:00,Suburb-East,Mall,Cappuccino,Hot,4.5,1,4.5,4470,10.7,0
11/03/24 07:00,Midtown,Standalone,Frappuccino,Cold,5,1,5,1726,12.8,1
11/03/24 07:00,Suburb-East,Mall,Latte,Hot,4,2,8,1755,13.1,0
11/03/24 07:00,Uptown,Standalone,Frappuccino,Cold,5,3,15,3651,-4.8,0
11/03/24 07:00,Suburb-East,Drive-Thru,Latte,Hot,4,3,12,3145,7,0
11/03/24 09:00,Downtown,Mall,Espresso,Hot,3,2,6,3796,1.3,0
11/03/24 09:00,Downtown,Standalone,Espresso,Hot,3,1,3,1019,14.8,0
11/03/24 09:00,Downtown,Mall,Frappuccino,Cold,5,3,15,4519,5.4,0
11/03/24 09:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,1744,27.4,0
11/03/24 09:00,Downtown,Mall,Cappuccino,Hot,4.5,3,13.5,3456,12.8,0
11/03/24 09:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,1,4.5,3078,25.5,0
11/03/24 10:00,Downtown,Mall,Espresso,Hot,3,2,6,4830,18.3,0
11/03/24 10:00,Midtown,Mall,Iced Latte,Cold,4.5,2,9,1441,1.6,0
11/03/24 10:00,Suburb-West,Mall,Cappuccino,Hot,4.5,3,13.5,4687,6.3,0
11/03/24 10:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,2,9,3511,3.4,1
11/03/24 10:00,Suburb-West,Mall,Tea,Hot,2.5,1,2.5,4211,9.1,0
11/03/24 10:00,Suburb-West,Mall,Latte,Hot,4,2,8,2385,23.5,0
11/03/24 10:00,Uptown,Mall,Hot Chocolate,Hot,3.5,3,10.5,1771,31,1
11/03/24 11:00,Midtown,Standalone,Espresso,Hot,3,1,3,4754,24.9,1
11/03/24 11:00,Suburb-West,Drive-Thru,Latte,Hot,4,1,4,4472,5.2,0
11/03/24 11:00,Midtown,Mall,Tea,Hot,2.5,3,7.5,4100,6,0
11/03/24 12:00,Midtown,Mall,Frappuccino,Cold,5,1,5,1554,-0.6,0
11/03/24 12:00,Midtown,Mall,Tea,Hot,2.5,2,5,2655,10.8,0
11/03/24 12:00,Suburb-East,Drive-Thru,Espresso,Hot,3,1,3,3012,13.2,0
11/03/24 12:00,Suburb-East,Standalone,Tea,Hot,2.5,3,7.5,2252,22.6,0
11/03/24 12:00,Downtown,Standalone,Espresso,Hot,3,2,6,1770,-0.1,1
11/03/24 13:00,Suburb-West,Mall,Cappuccino,Hot,4.5,1,4.5,3625,0.9,0
11/03/24 13:00,Suburb-West,Standalone,Espresso,Hot,3,3,9,1193,9.8,1
11/03/24 13:00,Uptown,Drive-Thru,Frappuccino,Cold,5,1,5,4949,12.4,0
11/03/24 13:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,3083,1.6,0
11/03/24 14:00,Downtown,Mall,Cold Brew,Cold,4,1,4,1404,20.8,0
11/03/24 16:00,Uptown,Standalone,Frappuccino,Cold,5,1,5,1298,23.8,1
11/03/24 16:00,Uptown,Mall,Espresso,Hot,3,3,9,1185,8.2,1
11/03/24 16:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,1019,8.6,1
11/03/24 17:00,Midtown,Standalone,Cappuccino,Hot,4.5,1,4.5,2597,13.3,1
11/03/24 18:00,Suburb-East,Mall,Espresso,Hot,3,2,6,1638,1.6,0
11/03/24 18:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,4612,6.7,1
11/03/24 19:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,1839,19.4,1
11/03/24 19:00,Midtown,Standalone,Tea,Hot,2.5,2,5,3827,9.1,0
11/03/24 19:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,1,4.5,4451,-3.2,1
11/03/24 20:00,Midtown,Mall,Espresso,Hot,3,1,3,3566,12,0
11/03/24 20:00,Suburb-East,Mall,Cappuccino,Hot,4.5,3,13.5,3715,22.3,0
12/03/24 06:00,Downtown,Standalone,Latte,Hot,4,1,4,1650,-8.1,1
12/03/24 06:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,2,9,3199,0.5,0
12/03/24 06:00,Midtown,Standalone,Tea,Hot,2.5,1,2.5,2166,-1.4,0
12/03/24 07:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,1,4.5,1444,10.6,1
12/03/24 07:00,Uptown,Mall,Latte,Hot,4,3,12,3272,5.9,1
12/03/24 08:00,Uptown,Mall,Espresso,Hot,3,3,9,2920,25,0
12/03/24 08:00,Uptown,Mall,Espresso,Hot,3,3,9,4412,8,0
12/03/24 08:00,Downtown,Standalone,Cold Brew,Cold,4,2,8,2785,8.2,0
12/03/24 08:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,3445,7.4,1
12/03/24 08:00,Suburb-West,Standalone,Cold Brew,Cold,4,3,12,4147,13.7,0
12/03/24 09:00,Downtown,Standalone,Espresso,Hot,3,3,9,4885,0.9,0
12/03/24 09:00,Uptown,Drive-Thru,Frappuccino,Cold,5,1,5,2892,5.2,0
12/03/24 09:00,Downtown,Standalone,Tea,Hot,2.5,3,7.5,2556,23.3,0
12/03/24 09:00,Suburb-West,Mall,Latte,Hot,4,1,4,1922,18.4,0
12/03/24 09:00,Midtown,Mall,Hot Chocolate,Hot,3.5,1,3.5,1103,21.9,1
12/03/24 09:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,3280,10.2,0
12/03/24 10:00,Midtown,Standalone,Espresso,Hot,3,2,6,1456,-2.7,0
12/03/24 10:00,Suburb-West,Drive-Thru,Espresso,Hot,3,1,3,3533,10.1,1
12/03/24 10:00,Midtown,Mall,Frappuccino,Cold,5,2,10,1157,-0.3,0
12/03/24 11:00,Uptown,Mall,Espresso,Hot,3,2,6,2561,0.1,0
12/03/24 11:00,Suburb-East,Drive-Thru,Latte,Hot,4,1,4,4510,-8.1,0
12/03/24 11:00,Downtown,Standalone,Latte,Hot,4,1,4,1081,-2.7,0
12/03/24 11:00,Suburb-West,Standalone,Tea,Hot,2.5,1,2.5,2156,27.7,0
12/03/24 11:00,Suburb-East,Standalone,Cold Brew,Cold,4,3,12,3797,20.7,0
12/03/24 12:00,Midtown,Mall,Hot Chocolate,Hot,3.5,2,7,2962,8.7,1
12/03/24 12:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,3,15,1916,-4.8,0
12/03/24 12:00,Uptown,Standalone,Tea,Hot,2.5,2,5,2053,-1,1
12/03/24 12:00,Downtown,Mall,Tea,Hot,2.5,2,5,4299,10.3,0
12/03/24 12:00,Suburb-East,Mall,Tea,Hot,2.5,1,2.5,3910,8,1
12/03/24 13:00,Suburb-East,Mall,Cappuccino,Hot,4.5,3,13.5,4441,14.9,0
12/03/24 13:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,3,7.5,4619,0.7,0
12/03/24 13:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,1,3.5,4900,-0.8,0
12/03/24 13:00,Midtown,Drive-Thru,Frappuccino,Cold,5,1,5,3725,9.6,0
12/03/24 13:00,Suburb-West,Mall,Cold Brew,Cold,4,1,4,2007,4.2,0
12/03/24 13:00,Suburb-West,Drive-Thru,Cold Brew,Cold,4,2,8,4883,5.2,1
12/03/24 14:00,Suburb-West,Standalone,Frappuccino,Cold,5,3,15,4687,-8.7,0
12/03/24 14:00,Midtown,Standalone,Iced Latte,Cold,4.5,2,9,1874,4.3,0
12/03/24 14:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,2230,11.1,1
12/03/24 15:00,Suburb-East,Drive-Thru,Espresso,Hot,3,1,3,1816,18,0
12/03/24 15:00,Uptown,Mall,Tea,Hot,2.5,1,2.5,4838,21.9,0
12/03/24 15:00,Suburb-East,Drive-Thru,Espresso,Hot,3,1,3,3842,1.9,0
12/03/24 16:00,Uptown,Mall,Iced Latte,Cold,4.5,3,13.5,4055,15.1,0
12/03/24 16:00,Suburb-East,Standalone,Cold Brew,Cold,4,2,8,1617,12,0
12/03/24 17:00,Uptown,Standalone,Cappuccino,Hot,4.5,2,9,4123,19.7,1
12/03/24 17:00,Suburb-West,Mall,Espresso,Hot,3,3,9,3769,17.9,0
12/03/24 17:00,Downtown,Mall,Espresso,Hot,3,3,9,1035,16.2,1
12/03/24 17:00,Midtown,Standalone,Latte,Hot,4,3,12,2283,3.3,1
12/03/24 18:00,Uptown,Mall,Cappuccino,Hot,4.5,3,13.5,4923,7.9,0
12/03/24 19:00,Midtown,Standalone,Frappuccino,Cold,5,1,5,3389,5.6,1
12/03/24 19:00,Suburb-East,Standalone,Frappuccino,Cold,5,3,15,3881,-2.3,0
12/03/24 19:00,Downtown,Mall,Cappuccino,Hot,4.5,2,9,4689,1.9,1
12/03/24 19:00,Suburb-East,Standalone,Latte,Hot,4,1,4,3180,11.1,1
12/03/24 20:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,3866,23.9,1
12/03/24 20:00,Uptown,Standalone,Latte,Hot,4,3,12,3719,6.2,1
13/03/24 06:00,Downtown,Standalone,Espresso,Hot,3,1,3,1555,20.8,1
13/03/24 07:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1698,9.7,1
13/03/24 07:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,3395,14.7,0
13/03/24 08:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,2,7,4877,4.6,0
13/03/24 08:00,Midtown,Mall,Latte,Hot,4,2,8,4631,11.8,0
13/03/24 09:00,Uptown,Mall,Iced Latte,Cold,4.5,2,9,3774,-0.4,0
13/03/24 09:00,Downtown,Standalone,Cold Brew,Cold,4,2,8,4938,10,0
13/03/24 09:00,Downtown,Standalone,Frappuccino,Cold,5,1,5,3469,7.5,1
13/03/24 10:00,Downtown,Standalone,Tea,Hot,2.5,3,7.5,1692,25.1,0
13/03/24 10:00,Uptown,Mall,Iced Latte,Cold,4.5,2,9,3131,22.1,1
13/03/24 10:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,2,10,4710,18.8,0
13/03/24 11:00,Uptown,Standalone,Iced Latte,Cold,4.5,2,9,2077,13.1,0
13/03/24 11:00,Midtown,Drive-Thru,Espresso,Hot,3,2,6,2117,5.3,1
13/03/24 11:00,Suburb-East,Mall,Latte,Hot,4,2,8,2363,21.2,0
13/03/24 12:00,Suburb-West,Standalone,Espresso,Hot,3,3,9,4009,27.5,0
13/03/24 12:00,Suburb-East,Standalone,Cold Brew,Cold,4,2,8,4704,22.1,0
13/03/24 12:00,Downtown,Standalone,Iced Latte,Cold,4.5,1,4.5,3854,17.5,0
13/03/24 12:00,Suburb-West,Mall,Tea,Hot,2.5,2,5,2667,3.5,1
13/03/24 13:00,Midtown,Standalone,Iced Latte,Cold,4.5,2,9,3262,5.7,0
13/03/24 13:00,Midtown,Drive-Thru,Latte,Hot,4,3,12,4741,1.9,0
13/03/24 13:00,Downtown,Mall,Frappuccino,Cold,5,1,5,4528,23.9,0
13/03/24 13:00,Downtown,Mall,Cappuccino,Hot,4.5,1,4.5,4302,9.9,1
13/03/24 13:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,2,9,2529,10.4,0
13/03/24 14:00,Uptown,Drive-Thru,Latte,Hot,4,1,4,4537,26.9,0
13/03/24 14:00,Downtown,Mall,Frappuccino,Cold,5,3,15,4564,5.3,1
13/03/24 14:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,3584,2.9,1
13/03/24 16:00,Downtown,Mall,Latte,Hot,4,1,4,1230,4.9,1
13/03/24 16:00,Downtown,Mall,Cappuccino,Hot,4.5,3,13.5,1375,12.4,1
13/03/24 16:00,Downtown,Mall,Tea,Hot,2.5,3,7.5,4242,-7.5,0
13/03/24 16:00,Downtown,Drive-Thru,Latte,Hot,4,3,12,2584,12.8,0
13/03/24 17:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,4348,6.3,0
13/03/24 17:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,2921,20.4,0
13/03/24 17:00,Suburb-West,Mall,Espresso,Hot,3,1,3,2812,3,0
13/03/24 17:00,Downtown,Mall,Cappuccino,Hot,4.5,2,9,4990,24.7,0
13/03/24 18:00,Suburb-West,Mall,Cold Brew,Cold,4,3,12,3867,16.6,0
13/03/24 18:00,Uptown,Mall,Cappuccino,Hot,4.5,2,9,4475,-4.3,0
13/03/24 18:00,Uptown,Standalone,Tea,Hot,2.5,1,2.5,3602,-5.6,1
13/03/24 18:00,Suburb-West,Mall,Tea,Hot,2.5,3,7.5,3075,17.3,0
13/03/24 18:00,Suburb-East,Mall,Iced Latte,Cold,4.5,1,4.5,4377,-2.1,0
13/03/24 18:00,Suburb-West,Drive-Thru,Espresso,Hot,3,2,6,3682,0.1,1
13/03/24 19:00,Midtown,Mall,Iced Latte,Cold,4.5,1,4.5,4089,-2.2,0
13/03/24 19:00,Downtown,Mall,Hot Chocolate,Hot,3.5,1,3.5,2409,-13.7,1
13/03/24 20:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,1,2.5,1327,30.1,0
13/03/24 20:00,Suburb-East,Standalone,Espresso,Hot,3,2,6,4048,-0.4,0
13/03/24 20:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,1,5,3859,14,0
13/03/24 20:00,Downtown,Standalone,Iced Latte,Cold,4.5,3,13.5,3978,3.1,1
14/03/24 06:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,2517,11.7,0
14/03/24 06:00,Midtown,Mall,Cold Brew,Cold,4,2,8,1934,15.9,0
14/03/24 06:00,Midtown,Standalone,Tea,Hot,2.5,2,5,2904,4.7,1
14/03/24 06:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,2,7,4558,6.1,1
14/03/24 06:00,Uptown,Standalone,Cappuccino,Hot,4.5,3,13.5,4022,11.1,1
14/03/24 06:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,4228,-2.6,0
14/03/24 07:00,Uptown,Drive-Thru,Tea,Hot,2.5,2,5,2497,1.4,0
14/03/24 07:00,Uptown,Mall,Cappuccino,Hot,4.5,1,4.5,3428,21.4,1
14/03/24 07:00,Downtown,Standalone,Espresso,Hot,3,1,3,2602,18.1,0
14/03/24 08:00,Midtown,Mall,Cold Brew,Cold,4,2,8,1088,-19.4,0
14/03/24 08:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,1932,3.7,0
14/03/24 09:00,Suburb-East,Mall,Tea,Hot,2.5,2,5,2782,-9.1,1
14/03/24 09:00,Suburb-East,Mall,Espresso,Hot,3,3,9,2447,8.1,1
14/03/24 09:00,Midtown,Mall,Hot Chocolate,Hot,3.5,2,7,3489,20.3,0
14/03/24 09:00,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,2,7,4291,8.4,0
